a_au,e,ideg,perideg,nodedeg,Mdeg
3.9350938244379625,0.16826089100409883,12.158354999787466,110.04878655355448,162.8203898565001,73.44259347714271
3.947910044563875,0.20451052453933072,17.532533678442633,305.70878976941583,352.61508734116944,237.60032535303384
3.964463717705751,0.2208235434030576,12.4831373234933,266.3213141553564,59.035523471959024,176.74967224295364
3.9801861298292085,0.17310597887108778,1.6443219344472806,181.821303156917,284.7755168599898,124.74491814733899
3.958087204189397,0.28901683539154255,3.9570420464953315,303.08489123980166,60.40204080706626,278.06931442198
3.972453594330292,0.1836119748154189,3.079460191919713,297.2629835076192,150.1882419963831,179.93441101310665
3.955185586527902,0.09077849910158947,6.493972249483159,21.254796342001875,155.6153255187551,235.53237617680188
3.970115415544375,0.1582573321727291,5.162496066283892,342.6717588876892,61.40955477645239,213.6000007939388
3.971490557456667,0.2786046698346407,4.501908713001247,182.97533401811972,252.03448627898933,354.1384567515214
3.9437901979578953,0.11679250268458331,2.798813446112879,139.2052543220386,161.4972874013061,36.94715178255441
3.9977743307357674,0.12075411366552057,13.477067640428006,150.49359127457492,352.4778564322937,94.59792989820554
3.958323778292519,0.271506115656946,5.229015047156491,283.85884934016855,120.96560223136571,71.82469641359857
3.9958669892012355,0.2210008125530711,7.647163395361208,161.7578786649211,256.841199311373,35.3987863748346
3.9264748101110345,0.11475525202525035,11.114515004000838,267.8931424809008,205.12283101291646,289.84116886849245
3.966682706355228,0.15358114565465653,4.413341747284672,302.4538653975882,42.77664027335303,174.68221339748393
3.9557157759468575,0.13182304304296247,2.7725287351465777,108.58511910969278,75.06168747369406,12.041297685032832
3.9660234584749996,0.24902755885084316,1.3735668346919507,135.27868174599973,253.59772545648636,76.42058598896516
3.9521570781806257,0.19299857368066725,3.504356394123796,342.15834635456696,24.239500221992976,323.07618146636884
4.001553966879504,0.17235147107354576,6.051991956830603,122.6984351631051,185.74958781375673,15.903591157820857
3.9520840766029393,0.1282742987957017,9.686948179968745,176.9328204896793,117.79177358478809,50.50133584042145
3.931577796387112,0.11083940377222383,7.859853055137959,21.573657567389137,248.91142446773608,109.0294867361067
3.9392296286866992,0.1969346105661431,3.743804266670168,179.28902045510347,280.1491749476426,312.030903792952
4.017626016610884,0.20197853164989785,3.8198776264446854,39.9315153493896,337.9407819233666,285.75711203560246
3.93466317888046,0.20823489961621222,4.986971126376557,79.13319306105005,310.59550870951,63.92055436514742
3.9886664614264764,0.14629629101076366,3.9253775067833856,23.615554096655156,28.286676873020504,4.084436757721897
3.978272421432747,0.22225101114689372,3.492012950997124,281.9756085242055,151.83136950720538,17.38076672619245
3.944012177179745,0.24201843027966466,9.495452935789315,198.12225576914682,192.595577438797,262.05689664991473
3.9513700308233393,0.13515968352230653,3.100235051801793,19.64655368035442,160.4306939132951,33.36404939613546
3.979333763333834,0.14854659033991902,2.609544588178943,72.3380897620906,183.7267477529847,297.88297200595787
3.9867225647142748,0.16094613459881538,9.82337925742736,94.48984521775161,38.43611221514638,268.1629671948913
3.982310976741067,0.28045997567515396,7.244699828496947,117.36914073925213,188.93413585296625,37.20729124764554
3.962512484634354,0.14644700965076998,5.283622566911403,210.19001497605876,223.38475467806012,226.3067488314535
3.9459635443733143,0.08491727073403425,0.1739980523860163,78.98649193761379,91.30903267436896,46.84634874483211
3.9718075812511944,0.08125323743249334,6.261885879556903,337.1007338753503,159.50619906060473,280.60675550330063
3.9288980849228667,0.1634823528534019,1.2170721820049164,325.6812761876217,350.880551881929,166.335967793514
3.989680872868975,0.05340986812736899,4.371314867455348,7.602314411901093,195.93021643696804,25.338244137514696
3.9572313118128037,0.234517466156885,13.318561396771269,2.0510829074288184,317.0354166250123,34.45774292804695
3.9366742971377207,0.16355582696972035,6.371066985724554,296.2490634814886,14.123020434310902,33.13673206659001
3.9705281731476036,0.11950201549280703,9.276665863311246,104.02524284516198,163.8678689578455,267.2900763437598
3.9855376849844952,0.2417341752226106,9.366645321782013,243.41960146712918,159.6973437336161,246.4982183685724
3.9264658712100027,0.07121908784607359,5.362528267007108,206.3397129603903,25.46770349603242,127.47556197486284
3.9855670268466326,0.18842467329396406,16.778838829812692,247.18378037085597,206.1563553346696,342.5230838725688
3.98827266209285,0.19577374498256375,12.369247343325792,11.404174115170703,77.1172269769861,357.3370279185898
3.9977375791259253,0.17476249880810552,12.646948911249611,289.8282417499013,354.3738996034714,260.25921430950416
3.984329471837157,0.1670504913845988,6.361161492083297,40.6591486254229,47.06710439803512,138.5901719953078
3.9212180858703842,0.0353222768270795,8.617059279534573,192.84954453459804,174.6531408477405,16.007074465937524
3.946783930541884,0.2066586441006601,12.122023084489006,287.4164657223839,28.413450639182724,210.96694263963275
4.003326132477417,0.1324992449498635,5.962134818713027,91.4633433087786,113.57831526767521,6.280892577304446
3.9815207634003187,0.19692096505477544,3.5098496765210307,257.98617466465254,50.23881232827311,41.649153370880654
3.9458522914496563,0.26031129101220685,2.8764192210122226,336.4022835000495,23.46355322511933,313.1299959001249
3.9892122237281713,0.1536632356763887,14.160826993767756,260.373645550191,52.14863670781362,20.755432508154914
3.928360505752881,0.15490712671688608,16.677171180442205,133.17432437663712,147.9779219183149,80.2588817123138
3.9535661488331177,0.12866500127898975,1.8598181240523275,245.21802983356653,309.6997524168631,180.81938850382514
3.9279900094329805,0.05021430611630658,3.6918144134558144,326.1963956774289,245.14503867570141,181.1509983631912
3.9402841466483873,0.232341897894362,13.00136916419141,287.1119948662408,56.5028801727178,144.29785890440687
3.9538015819177073,0.12826988921185206,2.64364423009823,4.093854059437517,181.73197156618636,15.033788497734312
3.9890768460975226,0.0339336756401279,2.9859533460945253,49.56633954589999,123.8836312882682,40.583587747051205
3.9552334755044316,0.2112101871645455,3.5033931901156423,98.92747727236538,9.014666368359794,155.3117605987346
3.9917378675535926,0.22519085546171894,4.639288527363822,233.09719410783927,105.47717328377918,332.3953877480266
3.997794612116267,0.25594652629753734,4.52086215931745,258.4944391476931,159.8851455887623,199.60359510105698
3.9615161033154425,0.21898777574262018,4.632677208466291,283.6412142841956,87.41275009266766,279.192589112361
3.9311111491906146,0.2052131179664844,8.399811379723051,294.5099527463636,111.10736813782242,249.8876124320608
3.928376847094405,0.0670793785199819,5.197429654958357,173.4103582878744,112.4011954125543,60.51720977783557
3.956747135634198,0.09668651860110376,8.74937970348334,79.1688744732169,180.34975876613348,101.72579825412444
3.9482879128165425,0.19437062544344275,14.456260159809236,296.27860774001573,3.7184000763902487,210.38116805173433
3.9724107614452135,0.21221720314220405,2.2987959569757734,53.683222297834966,10.627079691819631,164.9725816285543
3.937043613012011,0.12177869005864195,8.210831960993682,279.0837809382707,217.2116128113409,69.87465844413273
3.939632617770268,0.16406320798982754,5.765235415100248,266.1091910606223,39.25325182381698,28.568427991103857
3.9558951508560654,0.24200735286313402,6.8664160901790225,49.1605911606509,16.73112755847918,2.147801168046261
3.948835546810074,0.24633210194151656,12.081301527304804,114.29743979311318,269.3025886117762,112.29697610258616
3.9692424925824654,0.052823801535798125,2.6800547802198316,330.6603354588203,327.0489835105191,85.77629947497101
3.9841233284979753,0.1338352919793267,4.4230810589566305,310.5287815552112,161.11284519948964,326.7434143999361
3.9639101375548966,0.08645475422367745,10.253293378112106,8.466492606717729,231.6037855764944,284.17698523407336
3.981230586480158,0.25365826635380423,2.336513869079685,26.45640456854879,351.6549296252492,84.86512200025685
3.9660942881272048,0.28582460220611494,6.339570331316451,321.62513441057814,46.809362383122185,133.217300907326
3.9690108685479455,0.2065204153120957,6.355000803512322,85.88221292898332,220.51584472873978,188.23776200140244
3.978647994629864,0.1590420497220728,3.6319844833676993,211.1367387722826,58.12446569845932,276.74666808558635
3.9797947428163125,0.20093617258680516,7.1512637784296755,312.4191575254836,40.267588580152456,135.7863373097227
3.985776073862076,0.21157626122933473,4.204399037136404,81.04012868079575,233.63306025635728,197.4850570088649
3.9818590482734475,0.17282584650095784,16.268121163645723,305.7487431459308,186.0763305514003,84.01358336907717
3.990465609339849,0.1345385027969879,9.243451766257879,142.5577535276907,168.4020893322504,239.2641510170499
3.977085026573344,0.13050776933789152,7.737793992853434,192.49645517516913,318.18447062161425,83.68153606809985
3.986564607800717,0.2827811612875489,10.867443117982292,36.77562176046738,345.8919023127911,103.17555978941425
3.992462301098716,0.1291387932144154,5.763516063584161,248.4032303684686,195.52259980592748,158.0393817229237
3.9553356728710374,0.24106031185117294,4.901874001133643,210.4743641614421,209.08222830162637,211.72915669904745
3.9702231988307153,0.2279190537257382,1.7411797621702871,93.87312647450248,346.5158050836756,151.38637209983492
3.941835554818645,0.29296437496216166,6.814137003592256,216.0187688075769,158.2482366863136,280.18765666227154
3.996059686169689,0.2191106065243238,9.28453656206101,64.30207968568604,344.6489011079773,19.411694599310437
3.96889207888296,0.1541080988571035,8.430362407626847,206.3240164463678,214.37830746689417,202.97438494769352
3.940060848480352,0.30949272249092513,2.899121263765826,101.90942743546488,256.2889295754333,306.5310112769256
3.9275793176744824,0.05183321380841345,3.1845428514649545,194.1135407437018,75.72649429564522,72.93389631806588
3.966328803580806,0.16282400852800422,5.247151666736315,134.55146525421628,239.49115404254474,129.9604704652026
3.9590857415272818,0.11433585788835586,7.968491977704185,215.7484975615701,1.4577529248712846,195.366504889649
3.985023627419629,0.10979180083604481,16.96190675444367,78.05858456737008,142.4546659239461,348.67613352067974
3.9771626221343834,0.1768364715446671,2.173955007872803,121.25164277611057,348.2171844798776,119.33556741613035
3.9702596838764577,0.24115823378735857,2.9984688371426738,152.78030948506833,180.15150382177347,339.90302268234615
3.9550024508818833,0.11392797701805525,1.8019296156156384,288.58272136544485,137.9275904274519,224.313524009116
3.9918376058606952,0.18453910947973412,9.41014990974023,224.87739756194784,118.5759774504789,321.4469078492846
3.9681654787870206,0.10295363885553485,7.204355989720449,17.317173968991998,185.06383233806372,34.93329651439942
3.9507990620034312,0.2572121616788155,4.845948189002243,119.42310994657262,220.32427099505358,3.811574934582515
3.9564515594008225,0.11385079256246751,7.926098659603051,254.02028676580056,251.19404530035558,92.90497775379923
3.9474445627712482,0.1818742390810983,5.374094574631936,136.08525858722552,158.5621866626254,67.70002352703239
3.9292277493827847,0.14993247056434922,7.638407342016716,257.249805520553,349.31971168593617,124.35176022308033
3.9733817875600157,0.13930657577519137,12.924753246060225,94.04881629303142,207.11803272670227,64.08007213898746
3.9623848753343474,0.11330314892820015,8.76815234612679,39.9345686070937,233.08030535710537,252.6482712400978
3.9707866891024075,0.2616432765626296,9.062409742723105,184.41880162608388,162.1471114092877,160.47956159829934
3.9989037037184247,0.13738160887443193,6.686528563438978,118.83804641531103,349.0912870287827,291.63721608816746
3.943058856904133,0.02893922575091123,1.7228861299296336,177.40417297203865,221.4485973756825,25.805803001084232
3.9322488218708123,0.11339823158724306,8.426728566343039,327.07212810458924,255.94532073710462,168.2928576011311
3.9712690298774893,0.06461707758281844,8.197146729248555,114.38155358717917,105.07030726766939,170.7304899080687
3.96799661998544,0.1434862800948596,3.9113516993916946,164.46520132988604,82.90944923986054,132.6005358655758
3.9684423977462067,0.2489306096406433,3.5199189474284465,357.53909947338656,50.33905760410765,36.69881502969226
3.9991697552127916,0.15466615649491364,23.91082077046371,316.1209424315408,155.2952861950212,125.19784239223772
3.9975477878944017,0.24313738689833803,19.539922745541627,6.414527825802902,56.174692236815645,16.61506477672403
4.008155558203079,0.21966551401804674,6.542011785145487,276.6755188298223,146.2348193362416,39.86517392387372
4.004373117829105,0.28253867038871966,2.3577625655017593,275.43753830069284,127.30594654514118,51.241192082994004
3.975404001931852,0.22202874764668917,6.954964872649372,53.83786614190065,339.6323730440025,71.87513949316566
3.9723052181056486,0.17630998590791389,4.497152921405202,286.9004581536215,51.82976832609324,145.8243198823216
3.9578768747192794,0.10705400402735518,7.923229930223368,266.6145805912115,316.8149004690499,305.1489466227782
3.9294278611042532,0.26843244560807383,3.840340718422262,260.0979020204561,97.78757195533257,111.01135832320796
3.9600087602071063,0.24814397611316563,2.335979878864449,184.0234829489203,201.08807762077197,98.13402256413613
4.009168987168434,0.07673336067472757,7.648324311191369,87.46229143405654,119.89621548278001,349.7718835059633
3.975103716851567,0.2743413073096638,13.740724705775724,221.5061070900348,123.43820084892421,145.61340698137275
3.9433101759317313,0.05170523892856771,5.606854403611539,208.4073921863819,114.0841673436349,115.5844323853178
3.9605843051271488,0.24742991087672941,2.3248075645829664,178.8499974506119,199.9194990184318,109.98741953263007
3.9826019586896124,0.23767045189770192,2.976189203061969,341.0529486130879,25.326146664842668,110.4661694713989
3.946517055382314,0.25658538895336763,15.752779410441478,226.236531347569,164.10566162247292,280.02520269038934
3.997284594723642,0.12411206149127407,13.075838035486903,101.57644858871964,98.22327722448834,179.22092392928425
3.9856934582171832,0.19473231047956593,21.42046071215047,356.9831549745674,301.4830200698215,213.26764925114435
3.977333808984253,0.11206641893261529,5.214909775896932,184.43695206863495,117.9816470765302,254.1267518394602
3.9380090907459966,0.17261781323977965,15.542738998102354,34.85382179118388,94.28256886080524,94.50518059198372
3.9896780362279616,0.12493316031421961,2.409607413769495,180.16687496177877,3.2883127477338365,37.532443534528014
3.982636386973459,0.14470095053522516,16.966023275394903,250.99524884599904,249.98342283374762,94.64767623052751
4.002774314495575,0.16664996681757005,3.542550798803219,228.73131451041158,223.2885559597547,324.83901207711364
3.999798475962357,0.27495639280177053,9.017641866229024,192.92390641854348,154.3709801175534,319.31520225943655
3.9782056973757594,0.20008438405957635,5.556369635941296,216.1060792764025,141.52668328312694,323.5205626630534
3.9631190672873107,0.13397506559287264,6.826709161060995,328.8401736328239,168.43869111946793,268.02901675342184
3.9307499764468403,0.0745046823555621,2.3046262044687156,56.34392198304733,72.2414734803552,106.43001475542657
3.932379839617908,0.062151287509084704,4.8370791767704455,315.7008439182065,197.12627137391388,250.53388883395104
3.9605175021181984,0.13036030082790068,5.605574364411886,269.3108813166528,39.86053790311036,46.818635761939746
3.945244783340956,0.17795120936928988,13.632625449687554,167.32240890375195,114.1549545581861,75.02973620259516
3.9790768156550738,0.16592167399463606,2.8045691257810543,108.03348867026531,181.35388275973335,55.56861243029741
3.9523448809752186,0.23416794568983693,3.09827265234538,102.77094234080684,195.5962096889025,69.62341378980575
3.9635088321002696,0.13091035014823277,1.9630908734018704,288.80582959346754,236.43191655563606,217.41525782226168
3.982789437474618,0.1193430909499785,3.4691088533244185,179.7414797524493,1.5918914825275945,220.34388962040296
3.9598362392842286,0.10535176947219896,2.7081722289455032,71.4486372336374,97.25283222135755,248.82277661883404
3.956794193909833,0.1446107106279434,7.73392488387131,289.47033689713396,331.1758147290592,96.27704857433912
3.9737187322124243,0.05808108223095648,9.570384806726885,161.0406129190915,53.22175716348119,162.9632017019786
3.990076247008687,0.14841160295785727,6.274490800954228,189.71273312914707,270.256400822659,336.880963527665
3.9843186579467735,0.14054340352668213,5.369392023373431,165.82709916250667,351.06613151565773,231.692165243212
3.965919591174863,0.1649428799181139,8.950454499759987,115.53034221770359,12.459383986096233,294.52107076078306
3.9595487986122944,0.3087920089576798,11.003479015852003,172.41803999892997,262.1582579369927,358.5137599428897
3.954096141594455,0.0723884774039157,1.1908756074297615,190.61031466872308,163.25578001171436,342.61423986294704
3.942498438158305,0.14058615190759646,9.910253443591452,59.3886005932119,56.65607063411494,295.0490886477527
3.9647431586482953,0.2274580597506473,8.211189362865303,258.84519720267764,135.9852592210549,51.90958577789634
3.977277119766416,0.2300074920764837,6.598217870495715,41.10427855683122,16.220603538787074,17.38863939104673
3.94706968244851,0.11757453155118086,7.840463273249896,207.17032181359713,307.2773446475271,248.25798528929437
3.9517400662150983,0.1261738805257382,9.967253761469491,116.41440276593546,93.1372869833958,167.22438657191083
3.980320757747566,0.20811616382533188,4.472717838853801,318.64987193806047,55.22249050857318,76.97987465275409
3.9829658268233636,0.16661740978147752,15.573109050925838,183.24018962002884,109.51262803727062,223.35085805390665
3.96501106310159,0.12666602785130426,0.7868322468992558,59.85979412688015,14.346589959701273,13.874235004535553
3.9768121302617967,0.14671102101445235,7.695641058336445,115.27252382544323,312.9788568175852,31.724120809071604
3.956384995769649,0.22323435496743474,8.251087975673935,47.15242300286582,351.9774488711528,47.889390417451416
3.9380445458787943,0.26346369469632996,2.3443727845730136,68.83694118325418,277.6729506007209,171.1261406549388
3.9429590016723886,0.26806925677649346,7.842556159296819,36.12689504198755,338.3750906807426,96.40278047509406
3.9544946188162857,0.2115059666313185,3.0103801506369883,295.3197877785522,23.25096045996627,180.64983739528097
3.9517513465281526,0.2622582826262759,4.836834090519495,307.3412228072877,106.4018392054242,63.38267616654649
3.9744641160313057,0.20882037544016402,8.639480183140066,330.73139228046944,40.83763440494933,86.30614880978023
3.924450560286387,0.2502381993797602,0.7069764116168458,199.62401216371393,159.8095106412333,133.43067384113212
3.978048392318392,0.19536197584885212,2.6575795122825943,52.46162016647617,329.8012086615248,110.09936471080889
3.9619831876562124,0.13627573109631488,15.188872567742523,26.87544212521472,260.5953504264128,253.41371488053406
3.9593880686118887,0.1974820105356737,1.5670471402663368,168.28506176176234,281.2706741751621,331.5133961317433
3.960270222995357,0.14033130263034255,9.876098207873953,46.246421731675404,96.66524145511663,275.47168722136394
3.950757305430726,0.2623097288160384,4.715225222004496,187.29999963923623,265.7371726843558,335.2772564409268
3.945194311100097,0.18836137656150814,14.94720579176663,215.2882475130871,235.9204894447391,343.987799034385
3.967657450076027,0.24848909665051477,7.037202968258006,189.2470308514038,105.1239108294666,230.72564399586366
3.958930705312691,0.18094310670742283,6.885521708296662,356.45900519174563,278.35059798099303,255.40850134690635
3.945062267040592,0.06542466206727736,12.090721073936555,52.29018739105322,128.4683210419846,357.0228699337313
4.000700711733147,0.22196934773239005,3.3339060891313337,234.7288978810641,115.54382825843389,327.8296724987708
3.9883706207465877,0.19552683252879774,2.9018787286971706,294.83465236165694,128.5698643457227,47.11369678291377
3.9537226539484234,0.2212546613111433,1.7506008103724426,64.91378985585864,246.207822583263,194.19340068154617
3.9412133953911215,0.20196354534981995,2.3820801015691435,162.49843394788087,123.43089958695978,265.17361990349076
3.9855280850336356,0.18077632847156694,3.860082690594506,240.13880873730844,68.36997371701429,218.72592961559013
3.9480587746390214,0.24207116348622326,10.33181069803291,291.1101077680737,35.289636494215834,176.5574786539491
4.017472280970985,0.230087995028918,4.9052412825248375,0.07172140145730294,5.918474754107758,128.52382038881998
3.9407303103205833,0.1415786928671671,11.281853125093598,306.7645023647033,243.43208096463252,21.166809551696097
3.961705937568764,0.12517011534316594,7.985434686814658,304.2608620326961,258.1318492044959,350.7053486660305
3.9672222940763624,0.2116243452113341,11.599922105687059,273.5347049708554,84.93411810070886,147.03167023278374
3.919074332076307,0.028239827998662443,5.85191478319132,108.84879049073348,51.56460629966347,39.694714056873295
3.973554053745582,0.22779947855657018,9.259745489490927,200.27183702579597,168.15312386460664,89.13412316828385
3.9350526312648006,0.06105224756616147,3.6128579739633033,355.3322446428081,165.4458602674085,39.80281782435895
3.945775934784659,0.1534709947660525,9.621083900566266,311.91882458408423,148.51446092055886,315.65296185947574
3.9543248718115853,0.13626602889708012,5.570642813920895,118.87724744959748,100.0138859097517,309.8675884719117
3.9442660143161827,0.09773508453129828,9.254906773779819,182.71818530957285,40.155959189627254,333.3717787893386
3.972818622637439,0.1275433560984813,9.039882452792197,108.57009096760363,199.4528244912068,250.6947571387058
3.992409213473214,0.12928352786258543,2.433062976002358,298.69319834774336,245.6858502392392,55.49651091668161
3.9488885376055274,0.23114610910431352,6.492293300543922,300.1674672288789,86.41178750669346,269.3995927888113
3.988259486317037,0.08517180628739787,4.485241231804449,313.47679953016427,159.1165742320932,134.10983180499983
3.994835544716861,0.3186819731371013,7.3594934664045955,338.17368784615326,37.27710107071185,268.5595751264892
3.956081054202605,0.09974359009231908,10.287008846080573,347.48139017898876,129.95260049719653,317.9375754156642
3.984545812626149,0.1672448092209385,3.1495771726457953,216.2473857713215,179.14476615770963,46.19114686097425
3.9591803686900895,0.23079345693131312,3.826564675196211,296.0432874299663,7.062758686883981,17.82282548102532
3.9533105947453726,0.24548168173151114,1.6964227962845397,46.21108385278794,303.7802715425298,311.7969623214042
3.9665427375204096,0.291924375517688,1.7448505867198791,265.36972855353713,94.35583955166226,299.96310504231866
3.9704760317438854,0.1286273470306338,2.8127681542048077,157.61738943020853,196.6345037397498,292.0125408472257
3.930070776106574,0.1886735849347985,3.3933920687474632,348.3022375666385,358.4029750268325,302.7163389103672
3.9769082252132635,0.23429236547306456,2.1717554734059332,74.37489003315716,253.0535858338477,340.12987513110926
3.991796144251598,0.06864518346788534,11.336718377935629,234.92648237212742,35.86570351436306,69.61576179529317
3.9596444194815867,0.23488166586898537,10.060167390821633,282.3719032615382,78.58965758525557,312.860207660683
3.930204203447988,0.2671787790024369,3.0220139778424646,107.23182854963018,211.33230928898456,9.97813588065373
3.9844058677462053,0.2118294025449427,3.2618218581761687,356.88083295288214,350.6222643485661,311.3620040480873
3.942194988143237,0.14125808447598293,10.483824133530911,288.5221290635508,291.2831983645233,148.31561881301508
3.9954779946740784,0.2699401505612516,1.1097673049194603,288.71344483078155,44.09643297563232,342.62853632611643
3.9215830308811888,0.08889685071530515,2.5413869166142757,315.0461175939556,32.933579885865306,359.71089066706855
3.9697451569496724,0.2349799203967527,11.61333391306878,147.829609153783,160.841066846404,11.259404793149725
3.997193642272096,0.23260396055370564,1.6248560921655877,171.23307013232966,166.8283519165814,351.6991708143397
3.970712367961895,0.2287051002951235,1.7770821199230065,16.112244482291917,319.0744935630175,359.99245722689966
3.977126509675414,0.21186553448205522,8.37197973996573,114.1945903433419,218.2153545996382,348.33882449644335
3.9538979978965236,0.11936491754877021,9.401514574259531,295.9992553327657,9.928235453057683,40.820158642693634
3.987923789857341,0.2538803210461965,5.644810120461159,220.0670412985459,194.52693972827,231.22078187622782
3.950822730921887,0.2795558711931468,6.3773732712290805,300.0142364988811,87.22684509551326,272.4166932501709
3.9936432413960574,0.22516739244632836,4.306684510308938,212.8112882274094,119.7001768787696,327.0428886736859
3.937042521445777,0.12970418160758065,2.4228082213984017,163.30529578836385,49.06701513405074,153.728119251945
3.993480114108866,0.23524192400460858,20.847718959501115,323.32400555330076,125.0307115271378,322.7996800303791
3.9285165003172624,0.057179976140870545,0.3468421859433008,153.89985714809671,9.095395526656201,246.40872030640708
3.9766605197928593,0.1377470747975759,6.12834112671466,102.09840549192712,59.10004801145464,265.2420263096937
3.988544450832979,0.1386513781788791,9.004235427714091,250.7013921399081,201.677401690932,339.6223393398139
3.985766588216529,0.0534949954348059,6.091897646946092,123.28740754743949,28.757417660889285,273.0217128000665
3.981949513923182,0.04756840157551076,6.522979452872168,228.73579692572872,306.53827816063,225.82303859678365
3.95637343211927,0.11815839786898778,4.908368314348797,232.07386642632443,31.947499236035718,112.78932285318301
3.9878229143445805,0.15402663234006242,5.560300208153741,241.92544339651394,31.671034464458657,57.18079047903329
3.961581531869129,0.05795563226395688,8.145729117788552,93.40711671486639,204.6622766924417,50.277633930103406
3.959285194367056,0.12487307146126297,2.067821525888301,283.62456910099854,224.4281303256446,241.86608647339867
3.968492199606705,0.22154156841706663,1.573163854491577,18.802692314388274,69.49676823778722,330.7196177115159
3.9430860249752606,0.1297157342838245,4.09681087310024,87.88561232117947,93.78964701236606,201.16209509876637
3.958383487276577,0.22158195781317208,8.398869724115038,99.48170000891697,334.7972490389805,13.933825078343762
3.986905847463557,0.18587010559825426,3.473490265986383,308.88827463463105,151.5389179574625,322.6914777361125
3.9879999062927256,0.17204865421464166,7.288116242275572,153.3252367621984,305.3926295905068,345.1490645393697
3.976887086781509,0.13728932319901235,3.361421379574071,148.34829867281263,285.1716058563782,11.253292364853337
3.9696181375271586,0.20189685974302904,3.7471209218172756,35.68984184666119,57.08597724697071,323.41487120473226
3.9832168330572784,0.11851003060001389,2.395450835971742,313.7554810728244,334.9042318932388,217.4761247801565
3.9299812692816785,0.16932866078864417,5.010965544066799,324.7851175291232,35.00353751019558,127.75097986934144
3.9687962110431294,0.13927469892478123,5.843174107044323,359.4828591375248,125.93099793422698,264.56895980037706
4.001446352662867,0.17854744076036966,2.8843708657459377,23.152907790761468,32.845385374233096,18.786602066061395
3.9423726973438096,0.21682172484607945,7.17362587949154,265.89499633168424,48.043557500142555,195.41155272115358
3.9549977041184565,0.14863495185609482,12.412153900397024,214.13522989542804,68.76126057799235,225.47593130128402
3.9911692556022005,0.184804257950871,2.657242081107703,115.12444272109654,229.189446848923,164.3694114440581
3.9539350528244106,0.2146791117771313,8.184119680721006,145.5406423995506,209.41420054802,118.7650973416721
4.001527435913462,0.20189283862885876,7.131204302698149,248.84224482526835,120.8885340146054,99.33954801261126
3.9715442257771563,0.14302923536675985,12.76830892936748,151.933265400858,159.5016559830425,227.84131718866968
3.93190337739034,0.14988239230839037,1.8278818363969784,58.50331693714566,119.35264398851929,30.26259398112229
3.981063124288739,0.26847523505126214,9.546150501568865,267.226148512314,100.4060146658352,304.60527185369347
3.9645780505671557,0.15725217956220697,7.1986912822853215,148.4232113036504,299.1713002222492,332.4023332288985
3.991978114047012,0.21441715334044195,11.408150174936265,24.931835418613087,43.22582688688778,1.364703631884679
3.9358005272675594,0.23533506915212435,2.486947849560697,103.34272774384442,329.8956680752736,10.895360836176842
3.9844796530076887,0.22072618045879547,7.4227103437095145,130.00375123853615,308.3521351881459,11.70422502392426
3.9777199579902907,0.20212225973735676,3.0615044696251745,287.756732652755,165.9454794196194,347.609408482837
3.941977267477769,0.22022578302551726,2.509667622567494,78.1362785805575,333.4044891382558,50.44531498177292
3.960739545829121,0.1463024565421133,3.3575597468990317,90.03472399238723,318.9558826017036,35.69112563167008
