laplacex,laplacey,laplaceB,laplacei,laplaceW,f1,f2,f3,f4,mu1,mu2,mu3,mu4,gm1,gm2,gm3,gm4
-0.010402983950112169,0.021302941249710095,-0.00021229401735161382,0.023709548875255275,2.0250689232198646,-1.9589236361193762e-05,-2.2428634901966837e-06,-4.172800674428968e-22,-5.139028320332232e-07,-1.27720419624901e-06,2.046666521103065e-07,5.849163694613886e-06,-2.457794402621133e-07,1.1810227455468425,2.2531233010488885,1.8787551576534771,3.5132101168246286
-0.010543412992570826,0.021348532152533777,-0.00021328273037399766,0.023812403260591437,2.0295284265277442,-1.9603854434087155e-05,-2.2508897520543677e-06,-1.3265331688219928e-21,-5.237174896858212e-07,-1.2867904842398968e-06,2.0469482388615275e-07,5.877077882178074e-06,-2.4706002937211856e-07,1.1587745592122252,2.252354654988127,1.8787628325222514,3.5156222295338284
-0.01067966388343981,0.021417415262722696,-0.00021768124333633075,0.023934708736418252,2.033358482711045,-1.9810098714312845e-05,-2.2456881005401427e-06,-5.276532874879688e-22,-5.313203297629427e-07,1.313223822414505e-06,-2.0730685697094206e-07,5.997542671891141e-06,-2.5249251335709015e-07,4.276531604702927,5.396162191492763,1.8786861567021658,3.5217191941535537
-0.010817412310817261,0.021505715804940644,-0.00021757606839008651,0.024075385787190172,2.0368424374113885,-2.0025595587886324e-05,-2.2325016541505504e-06,-6.523400082690914e-22,-5.106928205928408e-07,1.307201431678597e-06,-2.0968060477809236e-07,5.9947610461529e-06,-2.5245103747114547e-07,4.252556038586203,5.383763748575169,1.8790704326570298,3.510547067788952
-0.01101057943968728,0.02156941763161037,-0.0002109034518387975,0.024219564869956342,2.042786237752247,-2.0070640568340246e-05,-2.2258149960641912e-06,1.3773930820579534e-21,-5.263202304429482e-07,1.2697718008960487e-06,-2.0075251890623414e-07,5.811107186317416e-06,-2.449452374663266e-07,4.221567362560515,5.389344299645841,1.8788071154295796,3.52094845881861
-0.011157807536318776,0.02162753938055242,-0.00020994150617837962,0.02433853086171566,2.0470887165868223,-2.0158280075698567e-05,-2.243664491921842e-06,-1.802615818175028e-21,-5.243486621916097e-07,1.2663752179435772e-06,-2.0093748961407816e-07,5.783052170390479e-06,-2.4369409300467526e-07,4.1970366807597435,5.382636137175986,1.8788161519891995,3.5162741351805162
-0.01128644174523618,0.021708577961580593,-0.00021567295942655972,0.024469687811631457,2.0502424144449445,-2.0230337006685028e-05,-2.2073873949925414e-06,-1.0354896354315657e-21,-5.129012631502477e-07,1.303264297590165e-06,-2.0643246421418098e-07,5.941117681021095e-06,-2.5063120042064294e-07,4.174273084225829,5.38052799995087,1.878912544388392,3.5157505834763216
-0.011407845840452817,0.021804909305985436,-0.00021447929408350373,0.024611284072452784,2.052813829996688,-2.0224248542895125e-05,-2.2395979600133094e-06,2.6255375921473373e-21,-5.228065895012108e-07,1.292863892061946e-06,-2.046852234798123e-07,5.90856629931214e-06,-2.486212912337723e-07,4.150187847304714,5.376839645338112,1.8786496499274392,3.5146518891003904
-0.011578338145297544,0.021905459951649976,-0.0002094023715575794,0.024779684387698987,2.0570296071345915,-2.000602006960002e-05,-2.227930004060798e-06,4.878365941771718e-22,-5.271279675943196e-07,1.262232759355999e-06,-1.9917618934410232e-07,5.76743348436194e-06,-2.430846266063568e-07,4.119935922516289,5.37634181570775,1.8786618864841294,3.519696063520876
-0.011717803000259926,0.021987985036106193,-0.00020963404638880466,0.024918003349350192,2.0604305947579236,-1.9811395762335644e-05,-2.2463809552681226e-06,-3.000788595128575e-22,-5.106149556941368e-07,-1.2673530485312325e-06,2.0243287915343884e-07,5.774593183144722e-06,-2.423006507970079e-07,0.9547584506917978,2.2244889259199634,1.8787463975562486,3.5052171976258704
-0.011843902169568293,0.022083792542309657,-0.00021590259206496077,0.025061991247119088,2.063073304763915,-1.967070643993508e-05,-2.23489703771757e-06,1.9987006325420152e-21,-5.329226756486538e-07,1.3109846830692814e-06,-2.0487766028630344e-07,5.948056073045631e-06,-2.5008830999343893e-07,4.071853096363869,5.373854997869077,1.878424391148667,3.5184052385449456
-0.011948543435769864,0.02218369606949704,-0.000215333705227533,0.02519957274063922,2.0648591709694832,-1.9632483073668335e-05,-2.2794962748993357e-06,-9.561275825316845e-22,-5.233300938030667e-07,1.3039473977293445e-06,-2.0730896166744098e-07,5.931801362804552e-06,-2.4870851031625267e-07,4.05045443132485,5.360921810557199,1.8786615877655413,3.5055531274458573
-0.012099357614848576,0.02229890811886585,-0.00020830999430901842,0.025372699785472158,2.067939371918714,-1.953515757692004e-05,-2.209811121167214e-06,7.204877136529166e-22,-5.155440715364673e-07,1.2592194012363363e-06,-1.9946074469641745e-07,5.739352330891643e-06,-2.411765422282324e-07,4.02256527891765,5.362165944368169,1.8787601776534597,3.509957385760399
-0.012228199979466685,0.022417627682297853,-0.0002120339796726673,0.025538611759174726,2.0701569053237865,-1.9595332995130366e-05,-2.2970220335236535e-06,-5.397644977702885e-22,-5.345890544452883e-07,1.2833001346928172e-06,-2.0378435990523335e-07,5.842484318142146e-06,-2.4485122645931275e-07,3.9962981019860035,5.358706159432862,1.8785612871275723,3.5062478600469764
-0.012365186432629053,0.022509794954434285,-0.00021592409516787663,0.02568528322847976,2.0731209278574867,-1.958668752028728e-05,-2.210671322117111e-06,-8.700324669563301e-22,-5.211215241625846e-07,1.3136909843299491e-06,-2.0613747904014217e-07,5.949086031339254e-06,-2.504630355790706e-07,3.9716215172063474,5.359606396110066,1.8787607325423856,3.513389948096836
-0.012467996731979472,0.02262390418129472,-0.0002146553507356687,0.025834869110483324,2.074482425396408,-1.9610208755486554e-05,-2.2730886244942998e-06,2.0558255451954515e-23,-5.175861814291388e-07,-1.3024774709207873e-06,2.0749539170429303e-07,5.916075570042861e-06,-2.480359529437261e-07,0.8081241020183583,2.2093861548940166,1.8788912015671075,3.4982416570834993
-0.012581285148601195,0.02273743059485251,-0.00021209317039905273,0.025989065808674716,2.076191980864951,-1.9794297369099204e-05,-2.223694988460802e-06,-1.5957841250323907e-22,-5.372677635351416e-07,-1.2851073425036953e-06,2.0017694345495128e-07,5.8442589686334234e-06,-2.4649536071815127e-07,0.7831321402249609,2.2161223065326605,1.8788025064246492,3.5212420943429046
