number,idhere,targetname,H_mag,datetime_jd,e,a_au,incl_deg,Omega_deg,w_deg,M_deg
     ? ,2018 NA41          ,(2018 NA41),16.9,2460796.5,0.2758355234097428,4.011945354819672,4.873401308719819,90.2149839520665,278.6022133540273,283.6645730089061
     ? ,2018 NZ71          ,(2018 NZ71),17.59,2460796.5,0.2946668244660419,3.957807020136566,6.016137489066335,102.4656047961749,255.4667016068113,297.6873870063654
     ? ,2018 NN72          ,(2018 NN72),17.43,2460796.5,0.2686693226659706,3.98527955599158,4.264412518820076,85.08392870522323,262.0159249323857,296.1452880119829
     ? ,2018 PU25          ,(2018 PU25),17.626,2460796.5,0.1884070463770155,3.901038218553134,3.343505717262572,206.5473301173714,164.7593660942051,282.5514760153984
     ? ,2018 PC30          ,(2018 PC30),17.6,2460796.5,0.256385191846849,3.975753071860853,7.935208402150257,333.6776244585568,31.54414833094194,285.5741865172704
     ? ,2018 PA32          ,(2018 PA32),16.4,2460796.5,0.215843167256207,4.01708104842146,4.802820633465581,125.2150702508475,258.5376937150349,256.0777803674104
     ? ,2018 PB32          ,(2018 PB32),16.2,2460796.5,0.2123386696757437,3.97588226933472,2.260770703298139,320.7530270909468,49.29953309461965,286.5686415522551
     ? ,2018 PC32          ,(2018 PC32),15.9,2460796.5,0.1934724404120386,3.979569146930252,18.41830910218018,130.1769037804498,260.6645100134885,261.4268718713432
     ? ,2018 PG32          ,(2018 PG32),16.2,2460796.5,0.2056954075220854,3.962582185075676,1.389125391921656,281.3233857334479,60.54206140442877,296.3009856054636
     ? ,2018 PJ32          ,(2018 PJ32),17.06,2460796.5,0.2211151403786792,3.937922543338055,1.364940814216458,123.8385687563485,253.4160134797506,273.1701356732588
     ? ,2018 PF41          ,(2018 PF41),16.4,2460796.5,0.2038528032676113,4.005011142516264,8.645882930772169,136.7432280990129,257.9070177093654,251.4448437622766
     ? ,2018 PM42          ,(2018 PM42),16.5,2460796.5,0.2815391657921129,3.96270612256117,4.617628579700226,138.7990692936629,242.9437721388738,268.8071804922469
     ? ,2018 PB43          ,(2018 PB43),16.9,2460796.5,0.2713730216510628,3.927675416721174,3.443056393033439,97.57659456085969,275.4085250482009,281.6418199868059
     ? ,2018 PY46          ,(2018 PY46),16.98,2460796.5,0.2324607939932073,3.914466816228385,3.889811170910717,127.8972373929377,237.2084548763182,296.2247498023811
     ? ,2018 PS50          ,(2018 PS50),16.6,2460796.5,0.2349010701452548,3.994981063878865,2.741376561626102,266.36839933725,90.17655650033565,283.6990302132663
     ? ,2018 PK51          ,(2018 PK51),17.35,2460796.5,0.2648956154871912,4.02333823618561,4.034546969804206,162.9838753468887,217.9209341914863,262.270030244788
     ? ,2018 PE52          ,(2018 PE52),17.3,2460796.5,0.2750875120430107,3.964304971565763,2.144058000744943,208.8939018049099,165.6729115659798,271.2868517749238
     ? ,2018 PM53          ,(2018 PM53),16.9,2460796.5,0.3117512215009733,3.939652498779303,10.27668898018669,158.4580172563125,202.807958208335,299.9888883242916
     ? ,2018 PY55          ,(2018 PY55),16.93,2460796.5,0.2077050526848787,3.990098999770786,5.267330718283157,180.1573174425841,201.1900086705527,276.9601525509258
     ? ,2018 PF65          ,(2018 PF65),16.28,2460796.5,0.1666552693031503,3.956578093004479,11.07196179007355,175.7569345146871,179.5351291914683,301.0818263211405
     ? ,2018 PP70          ,(2018 PP70),16.83,2460796.5,0.2154748631411819,3.954119991091675,9.595763582523475,218.01317408043,144.6109274496435,294.6630961973136
     ? ,2018 PW72          ,(2018 PW72),16.6,2460796.5,0.1877292300074875,3.978825623581438,13.03093459409026,315.9889064379886,59.73742837634685,264.8193401380732
     ? ,2018 PK101         ,(2018 PK101),17.76,2460796.5,0.272033700494358,3.918124017477509,1.445714226755745,278.5796966817381,72.6260746680351,304.6631127786824
     ? ,2018 PR101         ,(2018 PR101),17.83,2460796.5,0.3228091420607657,3.926673782960523,1.788460691063458,331.2727034642051,21.54111538645553,306.3953291102602
     ? ,2018 PY107         ,(2018 PY107),17.34,2460796.5,0.3009168355690737,3.995228568883976,4.353383449297681,101.3821542741037,259.4879938956805,282.3657884380758
     ? ,2018 PA108         ,(2018 PA108),17.32,2460796.5,0.2492973631568093,3.940242575864656,2.305208059670613,340.8749510579166,24.53313042665786,281.5107324466811
     ? ,2018 PS112         ,(2018 PS112),17.74,2460796.5,0.3192153761486573,3.973211690100526,14.40175582683373,147.2714125099025,233.8516018465178,281.8732454515172
     ? ,2018 PQ134         ,(2018 PQ134),17.88,2460796.5,0.3304281689578458,3.93963973400111,2.089716175027322,162.8454546341298,228.5844929047695,267.4237115309436
     ? ,2018 PZ136         ,(2018 PZ136),16.5,2460796.5,0.2898632963496244,3.950021805553439,18.01820536754986,336.34205245867,34.87230283386798,297.1764510434025
     ? ,2018 PO139         ,(2018 PO139),17.01,2460796.5,0.2703841059934229,3.951828625463718,2.864438314772,88.18951580362369,264.2611314560036,298.9377648483825
     ? ,2018 QL2           ,(2018 QL2),17.27,2460796.5,0.2772512784343393,3.951949769852899,1.884311309734752,311.6863392974652,66.11136228991602,272.6643317107664
     ? ,2018 QE8           ,(2018 QE8),16.68,2460796.5,0.2310358415376328,3.940705720455896,1.963472284339621,229.3570659823611,137.7783670332321,299.1416601314937
     ? ,2018 QR12          ,(2018 QR12),16.9,2460796.5,0.2955070402162095,3.933551267771415,2.322284679412558,204.3780190037448,167.3936515354979,292.1410230876685
     ? ,2018 QU18          ,(2018 QU18),17.02,2460796.5,0.2817006148696552,3.986832461835939,14.83008997665254,157.1846271153707,234.7708860834418,272.7706284342443
     ? ,2018 QY27          ,(2018 QY27),17.86,2460796.5,0.3866051308039342,3.952786915292679,4.483891295940545,59.94827334276006,305.2565597028978,304.6425016298243
     ? ,2018 QM28          ,(2018 QM28),17.67,2460796.5,0.2748892694404919,3.977457197332527,1.821436982596489,289.9907218809375,65.67013607384195,302.6164920062124
     ? ,2018 QT30          ,(2018 QT30),17.56,2460796.5,0.2303454165914757,3.941365291587172,8.99822124589524,48.95902930137186,309.983707631988,299.8343294714018
     ? ,2018 RS16          ,(2018 RS16),16.2,2460796.5,0.2903832343615664,3.964451638225357,11.9930638884646,19.56421568402758,325.9643542635617,310.2874064848955
     ? ,2018 RW19          ,(2018 RW19),16.94,2460796.5,0.296289938848409,3.951527281595172,2.335111784292588,356.6443722888662,8.539439210263632,292.8769470580077
     ? ,2018 RG29          ,(2018 RG29),16.18,2460796.5,0.3218595126998126,3.969732708787714,8.108672510833387,235.4168401559129,146.433699641419,284.1680108859829
     ? ,2018 RV32          ,(2018 RV32),16.9,2460796.5,0.3550763991686068,3.958150525240682,9.818785272197976,339.529865782201,29.91165104132754,295.1658781552344
     ? ,2018 RK46          ,(2018 RK46),16.32,2460796.5,0.1648098733325989,3.99580115863574,4.854499132903511,317.7479665765679,53.38550736440126,292.4376842881846
     ? ,2018 RJ57          ,(2018 RJ57),16.41,2460796.5,0.1822025555499349,3.953541390218214,9.439495438737884,30.39895356328681,340.4254109903794,294.1339491617052
     ? ,2018 RC60          ,(2018 RC60),16.61,2460796.5,0.237582374042424,3.945005861442592,3.57282757007557,107.1657038189368,249.8232441848246,302.774254387423
     ? ,2018 RQ74          ,(2018 RQ74),16.61,2460796.5,0.219709910507975,3.958499364153867,8.751944498985655,166.0061355077837,204.5367444973759,299.6147621647933
     ? ,2018 RC76          ,(2018 RC76),17.4,2460796.5,0.2651694239512941,3.905114931663988,3.519437371752196,7.416928878629701,351.5549973951975,307.3037327164838
     ? ,2018 RM84          ,(2018 RM84),16.94,2460796.5,0.2804567464664522,3.977805207611756,9.289642480523256,167.7645517051749,219.3104670993453,283.7360593864258
     ? ,2018 RG86          ,(2018 RG86),17.87,2460796.5,0.1975409384404003,4.027106893846056,3.554729218310105,114.6984935520466,251.6510615694599,277.8864234020801
     ? ,2018 RZ86          ,(2018 RZ86),17.27,2460796.5,0.2728068741365746,3.964356495955225,9.935017384108141,335.1666262720862,52.36613538247914,273.4834201146428
     ? ,2018 RJ89          ,(2018 RJ89),17.33,2460796.5,0.2117691161290678,3.971810243278919,3.656329987320415,51.31347423270805,336.2605562624705,272.1068060920809
     ? ,2018 RM97          ,(2018 RM97),17.9,2460796.5,0.2786020996495416,3.94930657263467,4.007698182761946,121.9395891799609,260.1698497423959,280.7341069585499
     ? ,2018 RJ98          ,(2018 RJ98),18.97,2460796.5,0.3478343918851257,3.924652889409038,2.332679636768143,39.25965222370757,331.8287383095476,293.1699280803595
     ? ,2018 RO99          ,(2018 RO99),18.02,2460796.5,0.3084938347220929,3.956825828516758,9.412964601979661,33.64515894564259,337.6543247228824,303.6139908678185
     ? ,2018 RO103         ,(2018 RO103),17.48,2460796.5,0.3005377505837474,3.971979216176301,1.991274157311935,357.5365904867795,48.52129447053466,262.6828286633298
     ? ,2018 RY104         ,(2018 RY104),17.31,2460796.5,0.203109817727757,3.969364899006742,8.789228127885897,3.082411903135587,2.422970568015492,285.3579473244318
     ? ,2018 RW106         ,(2018 RW106),17.98,2460796.5,0.2194977034320583,3.980732425916985,9.58563371964206,148.0500971180421,250.6945177309073,262.396856706162
     ? ,2018 SP13          ,(2018 SP13),16.1,2460796.5,0.1900636348954126,3.972383972862252,12.64326776435725,256.3748764299327,97.87156251882217,298.4037270154054
     ? ,2018 SL15          ,808789 (2018 SL15),16.92,2460796.5,0.3527404569332053,3.973308300506646,10.52258181702863,343.0988914584582,35.60749486864398,286.5810883658507
     ? ,2018 SZ18          ,845964 (2018 SZ18),16.08,2460796.5,0.1445690106352374,3.928726240076419,6.831450207086387,88.28409359252593,257.1468632910738,328.3696785254691
     ? ,2018 SD19          ,(2018 SD19),16.9,2460796.5,0.2971504028040003,3.954996647424484,7.751479764921964,40.1136580972415,328.2299233514766,304.9388120032568
     ? ,2018 TR7           ,(2018 TR7),16.7,2460796.5,0.2160549828057428,3.961096844789334,2.572228893454731,2.034257486490808,19.34133189481812,287.317582653161
     ? ,2018 TE13          ,719228 (2018 TE13),15.89,2460796.5,0.2356830120055584,3.917786157435025,3.702519584751847,145.7951983471419,197.716456942057,314.0530965352735
     ? ,2018 TE26          ,845975 (2018 TE26),16.09,2460796.5,0.2191097684800564,3.947165470229065,6.114211069489968,82.89254549859261,254.9455555354937,336.8386741453094
     ? ,2018 TV47          ,(2018 TV47),16.9,2460796.5,0.2214157482194118,3.936462286782399,1.674775401578743,289.1404152807589,96.75294819658666,297.8362698284058
     ? ,2018 VU11          ,846003 (2018 VU11),16.24,2460796.5,0.2405132192618422,3.97498408911946,2.820849841479077,177.0332710264865,190.6247156046542,313.0658836578158
     ? ,2018 VB13          ,(2018 VB13),15.85,2460796.5,0.207026914697305,4.010653529005014,10.05676154037865,59.09746922732825,292.790155926676,314.5568842420777
     ? ,2018 VA14          ,846004 (2018 VA14),16.38,2460796.5,0.2788465078262517,3.949017730894417,14.97122915483274,201.3362852220772,130.7129399022434,339.261648435405
     ? ,2018 VQ51          ,825783 (2018 VQ51),16.05,2460796.5,0.1787657035109773,3.950396485296092,8.19295049328987,259.4754471066948,80.85261108638747,345.4898867427892
     ? ,2018 VF63          ,719248 (2018 VF63),15.4,2460796.5,0.225563194336771,4.01079401284744,2.04888491696917,14.78548331165137,297.1462042501961,0.375028657764876
     ? ,2018 VB94          ,825796 (2018 VB94),16.33,2460796.5,0.2667494230726558,3.960410177340196,2.223221388528982,354.386780936454,358.1447897800259,326.6590352353587
     ? ,2018 VT96          ,872851 (2018 VT96),15.72,2460796.5,0.1374918842528876,3.939278160916704,3.825025727994823,45.65418573347169,268.6519275525114,13.2895777258943
     ? ,2018 VH101         ,(2018 VH101),16.69,2460796.5,0.2273223278928661,3.936297931951893,1.718889663237738,346.1910905377111,6.345651155291332,329.4503123351579
     ? ,2018 VL103         ,(2018 VL103),16.6,2460796.5,0.1945321798936033,3.99977869133693,4.989688083898775,11.35800324399957,341.1355071632775,322.8968894528682
     ? ,2018 VZ109         ,872858 (2018 VZ109),16.25,2460796.5,0.2325263906647736,3.972932207401544,2.82148788196884,82.35215964284201,280.7944153494157,324.9281944710987
     ? ,2018 WS6           ,(2018 WS6),16.46,2460796.5,0.1904027483848587,3.961230428831138,5.526900772094601,22.85191293140483,342.9240305134288,336.0670152976627
     ? ,2018 XE27          ,(2018 XE27),16.23,2460796.5,0.2535024671463055,3.966968639374016,18.5681036639454,286.2130177530863,186.7625115209786,285.561771955749
     ? ,2018 XY29          ,(2018 XY29),16.12,2460796.5,0.03592643570352179,3.959840216142124,4.49703694747592,123.6044311151799,331.2622261397311,302.3451454104116
     ? ,2018 XY34          ,773292 (2018 XY34),15.48,2460796.5,0.1431849525624134,3.983389696132151,13.45116543937929,273.4486367925608,266.5544844556244,227.5827352215041
     ? ,2018 XN43          ,(2018 XN43),16.72,2460796.5,0.1719829136333177,3.970542196179929,9.415178223329347,274.8758611871575,212.9387001178278,274.2627624291882
     ? ,2018 YG10          ,(2018 YG10),16.3,2460796.5,0.06594009193186667,3.957116077522469,7.950119093875716,213.0498466216072,268.9019803622724,292.3806078704428
     ? ,2018 YW22          ,(2018 YW22),17.13,2460796.5,0.1840588521229154,3.963662138242405,3.765028177945182,312.8646330145675,162.5145766612311,280.3499749782989
     ? ,2018 YA23          ,(2018 YA23),16.99,2460796.5,0.1406193419909684,3.991048329784122,9.55280589410255,54.28803617429789,90.69702424345388,257.7859883357891
     ? ,2019 AJ25          ,739852 (2019 AJ25),15.59,2460796.5,0.2440480452784441,3.975405104499365,10.01865280592918,44.99210227256295,66.6204877062536,298.6246260881147
     ? ,2019 AF41          ,(2019 AF41),16.63,2460796.5,0.1624394654523601,3.979997946040609,3.725185271905038,136.9334962973793,354.6529399431608,278.8823424404748
     ? ,2019 AJ56          ,(2019 AJ56),16.8,2460796.5,0.1762176328599654,3.951028501939715,6.410907419025686,339.7796704984319,159.6268450102578,277.2581926602495
     ? ,2019 AZ58          ,(2019 AZ58),16.5,2460796.5,0.1162010361164159,3.942103959455593,3.407251975521608,46.76727112672456,134.8425194826791,244.7559756479076
     ? ,2019 AG70          ,(2019 AG70),16.26,2460796.5,0.1136456296568855,3.944679031086954,9.630272768730295,294.1536272385897,218.3991260051026,262.2028687533105
     ? ,2019 AO73          ,(2019 AO73),16.73,2460796.5,0.1867718890596189,3.922471716476525,4.63583973255203,63.79776704021978,71.87828387534678,280.4817800297597
     ? ,2019 AK83          ,(2019 AK83),16.2,2460796.5,0.2197845245902177,3.954300592857115,5.904072654532738,186.2779193664105,291.9602814442736,292.8417380756628
     ? ,2019 AM89          ,(2019 AM89),16.3,2460796.5,0.02869273108233495,3.933365632950422,1.323291930188641,301.0924811797927,234.5692602241538,241.9436096232162
     ? ,2019 AB100         ,(2019 AB100),16.31,2460796.5,0.1048444458827154,3.995717265298034,4.798869010779549,346.0010873514012,93.27575494307037,328.3413376683034
     ? ,2019 AC100         ,719306 (2019 AC100),16.3,2460796.5,0.0175534017730235,3.997753985675918,1.060539954453824,234.11379157622,220.2338678527389,322.895645049698
     ? ,2019 AH103         ,(2019 AH103),17.39,2460796.5,0.2181793912962743,3.90584229307608,2.846640595953735,19.81353210787101,90.75725104819429,299.342387280773
     ? ,2019 AC126         ,(2019 AC126),17.27,2460796.5,0.1886203288500974,3.982416502207875,2.612829931941631,241.7058362900999,215.3958211486058,301.425146611141
     ? ,2019 AR126         ,(2019 AR126),16.89,2460796.5,0.1660483858713388,3.935920723773257,2.856204247684119,190.7699742268348,258.4946681016534,309.9697085305671
     ? ,2019 AJ134         ,(2019 AJ134),16.74,2460796.5,0.1213383808019946,3.962517840839665,2.805508157637377,184.8663000841904,279.100372951892,293.6235345704757
     ? ,2019 AU139         ,(2019 AU139),17.49,2460796.5,0.1744030043637742,3.949605050523209,2.746813180644957,296.9878296038332,152.1387617937214,313.8967350762603
     ? ,2019 BD8           ,756350 (2019 BD8),16.12,2460796.5,0.1778148840587947,3.947313932176627,1.85023463691682,323.3055073038378,168.9303643607465,282.4941956967088
     ? ,2019 CY7           ,739884 (2019 CY7),15.98,2460796.5,0.1164998861862028,3.99382760354853,5.941258350232617,15.79065967009312,78.1804498690746,311.9597880418249
     ? ,2019 GD54          ,(2019 GD54),16.45,2460796.5,0.134793611071626,3.932219842989567,3.263339353521493,161.466391553934,94.09961277995856,252.9337527192922
     ? ,2019 GW62          ,(2019 GW62),16.05,2460796.5,0.2252307562310313,3.981428605729166,6.414380968161266,330.8754023072389,322.9140331187066,224.1602560058863
     ? ,2019 GM64          ,(2019 GM64),16.04,2460796.5,0.2441765002232729,3.990381418001889,11.86038100638725,101.4973969845794,180.9656456083569,235.2247082017394
     ? ,2019 GH74          ,(2019 GH74),16.58,2460796.5,0.2484963059977002,3.940429534166817,3.359003005712041,152.594292141134,150.5587592486281,221.0009327479857
     ? ,2019 GA83          ,(2019 GA83),15.97,2460796.5,0.1509186309105732,3.981942432376404,9.447343386651493,39.77092347403303,282.2218440291288,195.5203842093692
     ? ,2019 GD92          ,846208 (2019 GD92),15.64,2460796.5,0.3004026664942008,3.940335272626515,12.28111392784414,87.55050745805238,221.4633974538814,206.4297537534623
     ? ,2019 GK110         ,(2019 GK110),16.05,2460796.5,0.2269480281879003,3.961957745764856,3.811746984009349,72.04532854399295,237.7315576282326,195.137677044674
     ? ,2019 GM117         ,(2019 GM117),16.6,2460796.5,0.1796024658034798,3.971537154380576,3.107359991293306,29.63765191525025,279.444483407388,190.1878440540959
     ? ,2019 GA119         ,(2019 GA119),16.51,2460796.5,0.2387579523033085,3.962441718902729,6.714223430400508,155.4419040240195,137.9297345717805,207.1690655573844
     ? ,2019 GG122         ,(2019 GG122),16.32,2460796.5,0.1998152567160723,3.933301882431813,4.058708580312451,93.44806397397342,201.7075957450535,218.2116026211993
     ? ,2019 GC130         ,(2019 GC130),16.3,2460796.5,0.1364358624364774,3.952887185956235,4.061799935719312,77.77734098398295,197.0357494685128,230.9483889579339
     ? ,2019 GF135         ,(2019 GF135),16.95,2460796.5,0.1666773994632837,3.973169481005294,3.128150194957106,172.9380780230853,140.9450797863356,191.3533308948332
     ? ,2019 GE138         ,(2019 GE138),16.1,2460796.5,0.2144586189495322,3.974219042716545,3.842485068520232,129.9698152996558,164.9994758974589,221.0612376337138
     ? ,2019 GX172         ,(2019 GX172),16.32,2460796.5,0.15303602522331,3.982520269301294,7.816460798594024,263.7598713723968,167.8662030300302,18.41443075773803
     ? ,2019 HE7           ,(2019 HE7),16.26,2460796.5,0.1929930193221592,3.953330456346519,2.79451532702917,307.9742163060519,311.3229650099547,251.9161330915283
     ? ,2019 JD14          ,790992 (2019 JD14),16.3,2460796.5,0.1867950939835493,3.94384602691954,1.683489926523407,248.3413880829474,62.24312319137371,206.2873290060397
     ? ,2019 JF18          ,(2019 JF18),16.77,2460796.5,0.175929331696599,3.930791104621056,3.92684721348787,73.26786544380998,239.1171691063444,209.1035578773901
     ? ,2019 JW26          ,(2019 JW26),16.21,2460796.5,0.1515752218786011,3.917188199600394,3.781038143393377,130.9938324744445,135.7595190883754,245.8157245275852
     ? ,2019 JR36          ,(2019 JR36),17.2,2460796.5,0.2276046742453371,3.943976342519291,3.852532721770991,120.5439369856169,168.3685718170211,240.9251663951377
     ? ,2019 JF37          ,(2019 JF37),16.69,2460796.5,0.07540733553199139,3.945914346843884,9.46148353861366,184.2396271496766,92.47736038422472,237.714859207984
     ? ,2019 JK52          ,(2019 JK52),16.68,2460796.5,0.1828394958790844,3.912458748221331,2.516632189515843,256.4320399055972,25.14653684474317,252.0009853202838
     ? ,2019 JN52          ,790995 (2019 JN52),15.88,2460796.5,0.1506949543302164,3.970386746733404,9.73890696517697,50.17384717517046,223.8206588906639,241.1433381769089
     ? ,2019 JY63          ,790999 (2019 JY63),16.09,2460796.5,0.1773316889872884,3.967196068624931,4.094921012311917,131.894166303391,126.8369222280681,260.7249989219984
     ? ,2019 JP68          ,(2019 JP68),16.5,2460796.5,0.2189806224366598,3.973584184481657,8.512870299822465,248.9708785090596,34.27389902601477,229.7826473182203
     ? ,2019 JU68          ,(2019 JU68),16.4,2460796.5,0.2165560767521212,3.970319838455195,3.159169647256292,167.8203054606462,138.193148458844,230.0467605154312
     ? ,2019 JP69          ,(2019 JP69),16.71,2460796.5,0.2794571878505592,3.975777502890391,2.089301475750778,296.4255147901621,7.587132956939446,215.5077250086587
     ? ,2019 JM71          ,(2019 JM71),16.9,2460796.5,0.2250071094414562,3.935935985590249,9.64029226280617,97.91353427699808,196.3662624663654,237.4857239513632
     ? ,2019 JA74          ,(2019 JA74),16.46,2460796.5,0.1293411497385731,3.973295532703413,2.34770492116286,196.0176466233887,76.01680741749736,251.2690911066251
     ? ,2019 JR75          ,(2019 JR75),16.42,2460796.5,0.1592031219226922,4.006910493704297,3.787754940849351,66.84623304712468,229.729002298509,227.5765933207778
     ? ,2019 JH81          ,(2019 JH81),16.7,2460796.5,0.2297324579206128,3.97074772778098,5.078867023991294,221.0350401492582,59.08515358816127,242.7441676640402
     ? ,2019 JS94          ,(2019 JS94),16.5,2460796.5,0.1323644066547935,3.93814781594437,2.622747517749817,180.2836112386043,84.76817730239351,250.0169619377653
     ? ,2019 JF99          ,(2019 JF99),16.86,2460796.5,0.1933778348285519,3.945179292751176,3.991546018885383,80.27983374600129,196.4373270795815,248.2126985144946
     ? ,2019 JC100         ,(2019 JC100),17.0,2460796.5,0.2534206994395478,3.974848282102274,9.725067640922259,100.7544878227185,188.3943100696434,236.5321073980292
     ? ,2019 JO103         ,(2019 JO103),17.05,2460796.5,0.2115747693322235,3.976311356609915,3.180617224751024,164.1868120020249,142.2560078643388,230.2092885130021
     ? ,2019 JN106         ,(2019 JN106),16.09,2460796.5,0.1330020601507505,3.974370002912554,9.340269958832836,27.70408335110583,322.7907223024888,165.010551252718
     ? ,2019 JQ106         ,(2019 JQ106),17.0,2460796.5,0.1919303445513158,3.928303978593935,3.627560597830738,150.9167244278495,155.3014904272551,222.7729456284364
     ? ,2019 JT106         ,(2019 JT106),16.14,2460796.5,0.1631199651686635,4.008600304349756,2.832531553907054,181.9265368454369,132.8094428624942,199.5341895564255
     ? ,2019 JE107         ,791006 (2019 JE107),15.89,2460796.5,0.1563876962797748,3.95296086114055,8.829618608084663,75.74185336644047,245.2269970805002,200.3233634966377
     ? ,2019 JA108         ,(2019 JA108),16.5,2460796.5,0.2190382729436683,3.934762351188055,11.17052517711034,213.1282436246094,88.46400192687511,224.3578247844405
     ? ,2019 JH110         ,(2019 JH110),16.6,2460796.5,0.2204533025428573,3.936282631110612,9.540070018451626,54.24859852368711,230.9466825464047,248.2117961024449
     ? ,2019 JR117         ,(2019 JR117),16.52,2460796.5,0.123725610370696,3.962673689179466,1.449916424670068,284.4104534946823,344.5964651994201,230.4578403422738
     ? ,2019 KB24          ,(2019 KB24),16.76,2460796.5,0.2324323264193234,3.982963383950552,4.640761604232198,7.607897032358126,285.9343405873261,233.4944096214667
     ? ,2019 KM24          ,(2019 KM24),16.62,2460796.5,0.2236487582963947,3.960324950833569,8.36679358897074,322.4523462681213,321.7875218845827,240.6004749336351
     ? ,2019 KG26          ,(2019 KG26),16.37,2460796.5,0.243939762100315,3.954909989474299,5.31784587523712,223.4622257790805,85.31608103430783,236.8074516438029
     ? ,2019 KJ26          ,(2019 KJ26),16.69,2460796.5,0.2364705666392332,3.980989828154256,7.6098968275333,89.69537955602101,213.1238699847168,233.1147131098828
     ? ,2019 KB27          ,(2019 KB27),16.34,2460796.5,0.09162399718049069,3.92513388394592,6.110423964298594,68.16765346141457,190.321505634476,260.7240552487641
     ? ,2019 KZ27          ,(2019 KZ27),16.89,2460796.5,0.1864555690097859,3.973675083811396,3.276241999243973,32.64651998303145,245.6987893918298,244.9377326324414
     ? ,2019 KC28          ,(2019 KC28),16.71,2460796.5,0.2224278891733238,3.960760501507986,6.042106646403048,242.5404165033808,49.84439594789549,240.9615426467851
     ? ,2019 KD28          ,(2019 KD28),16.5,2460796.5,0.1458179752933786,3.939455100736424,3.537825926910436,149.4749069500243,131.9816351171921,250.8759515767784
     ? ,2019 KF28          ,(2019 KF28),16.46,2460796.5,0.2201916044786701,3.9655870831641,9.333854211784557,263.1437603223136,11.71324448884813,244.503394292158
     ? ,2019 KG28          ,(2019 KG28),16.4,2460796.5,0.1489985166430942,3.96696785820919,5.962580258717337,160.878239239407,144.2305376632395,227.5456467713642
     ? ,2019 KO46          ,(2019 KO46),16.21,2460796.5,0.135545763771845,3.927938253462721,4.051614078857328,320.3501442270215,334.2536138877052,233.7679336376717
     ? ,2019 KJ47          ,(2019 KJ47),17.04,2460796.5,0.2036447664162844,3.94857147117489,9.462749628976535,163.8846042401949,119.8744342157544,249.2982568790086
     ? ,2019 KN50          ,(2019 KN50),16.87,2460796.5,0.1202705159007226,3.991613179525154,5.969395431588907,93.0159644885307,215.1613114074281,217.1916140141787
     ? ,2019 KC54          ,(2019 KC54),16.04,2460796.5,0.0212527517134649,3.945252197776015,5.620312680440511,167.6952433140929,77.42063874950222,277.4847169900901
     ? ,2019 KQ58          ,(2019 KQ58),17.13,2460796.5,0.2155557292312478,3.982381751504361,8.035925488473337,118.0459377110308,160.5311661660144,249.2792284570455
     ? ,2019 LV10          ,(2019 LV10),16.82,2460796.5,0.3411094287010942,3.968708490434143,9.362225976220381,201.3309911391363,182.4802480510197,249.8791810473154
     ? ,2019 LH17          ,(2019 LH17),16.29,2460796.5,0.2026335302303008,3.98416373203527,1.903451513559837,333.0040403296549,322.2984935776639,232.5092192120484
     ? ,2019 LJ27          ,(2019 LJ27),16.52,2460796.5,0.1815689583836169,3.922112128312056,2.993254515450102,150.4907568100373,85.71641407790807,285.9688968312831
     ? ,2019 LN27          ,(2019 LN27),16.79,2460796.5,0.2047146627972761,3.934983657928717,4.096617067112433,185.8280259043728,77.33321656838295,259.1419183350232
     ? ,2019 LQ41          ,(2019 LQ41),17.61,2460796.5,0.2128659484933332,3.950678168371961,8.798870339358182,212.3763679825246,74.28365580812154,251.3248918253389
     ? ,2019 MG28          ,(2019 MG28),16.6,2460796.5,0.1765301013624712,3.938507085105141,3.758186361283732,113.5667370181131,167.7102450240775,282.0655045112639
     ? ,2019 NK28          ,(2019 NK28),15.93,2460796.5,0.2400533651016301,3.970037414509467,13.00642435278002,288.1075154649587,99.0496483606328,229.7402767890022
     ? ,2019 NJ74          ,(2019 NJ74),16.49,2460796.5,0.03251358763928683,3.931363325487409,3.213958421053889,69.97876049468482,230.7277866718284,278.8143100728072
     ? ,2019 NU112         ,(2019 NU112),17.03,2460796.5,0.1515087451723341,3.964115646163963,3.71013512950311,128.5190710754345,125.8560647055407,305.6045036567095
     ? ,2019 OP5           ,756505 (2019 OP5),15.94,2460796.5,0.2477141980511363,3.934745982094601,3.790544049872012,146.519658188955,246.0431451177915,221.4245712274372
     ? ,2019 OT16          ,(2019 OT16),15.7,2460796.5,0.3081765608222086,3.961027540390508,14.76855925498923,6.435227885071626,39.44294512510381,218.9402527842288
     ? ,2019 OS30          ,(2019 OS30),16.32,2460796.5,0.2273846870141716,3.96577251901185,7.324596347231027,143.3255269228952,88.91086678949513,313.2481699099986
     ? ,2019 PZ7           ,(2019 PZ7),16.95,2460796.5,0.225583874373419,3.961973019780039,2.981527205249434,168.5828432844466,236.2049195082358,208.8318530609572
     ? ,2019 PQ38          ,(2019 PQ38),17.0,2460796.5,0.3180169761415901,3.923844135580881,1.664374851212098,308.1040941737546,77.75475956385822,239.1386623799769
     ? ,2019 PQ41          ,(2019 PQ41),16.8,2460796.5,0.3068825234964397,3.942533750207723,6.488098736168673,150.9049642903122,260.8276157004516,222.9500161409534
     ? ,2019 PF52          ,(2019 PF52),17.29,2460796.5,0.2439894151412677,3.932718358548505,1.992198758320185,331.5594689596591,68.79065965554855,227.9559546577945
