xcc,ycc,angle_68_deg,angle_95_deg,angle_997_deg,pW_laplace_rayleightest,pW_xJ_rayleightest,pW_xinvar_rayleightest,pW_xcc_rayleightest
-0.002758382601661503,0.021689151168886842,0.09881206969837251,0.16022017608069614,0.2231116615487614,0.777566744715189,0.723123318183846,0.004616426877087525,0.9646999122026454
-0.0028993924598999243,0.021529263833969966,0.09881387004276594,0.16022309527834586,0.22311572663374854,0.7622244171829738,0.7072645607809986,0.004611883134466264,0.9593163894968684
-0.003053655615754326,0.021397762183424186,0.09888235835449435,0.16033414676366475,0.22327036971761033,0.7725309968925559,0.716149849382027,0.005093804988262611,0.9565500855657088
-0.0031873556156498764,0.021277173648757,0.09895075642847397,0.16044505193189287,0.2234248090505833,0.7674941516029598,0.7100193596981565,0.005485216714751181,0.9530069623709795
-0.0033271411137671385,0.021165756618717543,0.09899266263019378,0.16051300142365063,0.2235194310992547,0.7627350436187957,0.7084224669778817,0.006110809012913259,0.9510711980227645
-0.003458487329612371,0.02106737791433348,0.09896583883466892,0.1604695075444919,0.22345886434817952,0.75183369360378,0.7000085229289184,0.006430852245730465,0.9550044590454885
-0.003571988885487419,0.02097590597214541,0.0989050740698179,0.1603709795292673,0.22332166063427739,0.7431910419717583,0.6898415966548128,0.006290036012539344,0.9574414577677507
-0.003684907317734123,0.020864319333161428,0.09882155820423921,0.16023556137260572,0.2231330861067008,0.7265264987919159,0.6696342539555176,0.005999792670178387,0.9556211914698641
-0.003829213384495773,0.02074443621369458,0.09882549550933155,0.16024194557988272,0.22314197633898084,0.712448499950245,0.6569207508557339,0.00601909964862765,0.953816028182679
-0.0039819655505957995,0.020632894675372725,0.09883155954670632,0.1602517782117561,0.22315566862331898,0.6884065609281795,0.63700951632784,0.006175261115324606,0.9499907282090653
-0.00413025495538565,0.020524991093411552,0.09884039129519884,0.1602660985937705,0.2231756102569534,0.685693423652448,0.6338215905649532,0.006422217707305485,0.9482249650891095
-0.00428833598310486,0.020431463724189546,0.09882699098298518,0.1602443704399227,0.22314535304153307,0.684492357194472,0.6303076793267217,0.006697604693208011,0.947519844992284
-0.004418789718281158,0.020314649876579268,0.09881284258971952,0.16022142929792046,0.22311340669764662,0.6580908570767872,0.6043278824962063,0.006331638383232853,0.9443219172404713
-0.004587830998194079,0.02017063338464158,0.09883093202070273,0.16025076069952726,0.2231542517018948,0.6319526325595067,0.5807848049273966,0.00604423884687568,0.939203939992974
-0.004780838619586136,0.020034782168666564,0.09885033031845188,0.16028221438443413,0.22319805206004523,0.6182051503160025,0.5638072092060804,0.005744663799783902,0.9327209349144944
-0.004979445768179752,0.019925393609157696,0.09885970169402783,0.1602974097535603,0.22321921214391577,0.6163902140567745,0.5578936085470323,0.005641383813606156,0.9282470388521008
-0.00517996082267225,0.01984943485112837,0.09887533343927345,0.16032275610077631,0.22325450782044376,0.6127774134322852,0.5544290160465087,0.005807861144230441,0.926825423042601
-0.00535040639205254,0.01977831574462819,0.09887945295295912,0.16032943575315348,0.22326380947041277,0.6010122998367814,0.5446331695959303,0.00586973240747692,0.930526288236037
-0.005524822430330152,0.019684672857671545,0.09887503205841405,0.16032226742188668,0.2232538273179683,0.5808809167712947,0.5229030058249873,0.005405672908320996,0.929332169816503
-0.005696992009475559,0.019603417926398567,0.09883827280657688,0.16026266353599117,0.22317082681865563,0.5705491522169074,0.5097925751851016,0.005090332759810458,0.9287769999724379
-0.005862950942186478,0.01952841592507974,0.09881392590015364,0.16022318584921413,0.22311585275685533,0.5526107591405952,0.492182232261224,0.00469779456610265,0.9246197537431693
-0.006033476198679759,0.019446285031684742,0.09877267528449649,0.16015629936871656,0.22302271098985463,0.5238550428637536,0.4678467541024974,0.0043808802868603,0.9187589148197531
-0.00620959393539402,0.0193640443578785,0.09873903732082527,0.16010175654647987,0.2229467581995686,0.5004690774115275,0.44712668234922043,0.004082401475691195,0.9165370944426885
-0.0063812753288017806,0.019270143096681933,0.09881027664546412,0.16021726870594344,0.223107612927573,0.476882435035631,0.4217195419854801,0.0035897424330684348,0.9138581132253524
-0.006576142611414127,0.019155348449142486,0.09884922880818917,0.1602804283227297,0.223195564906549,0.4608670284731818,0.40317672621177514,0.0031360833825426104,0.9119920764435905
-0.006818317260153981,0.019032160310413028,0.09888589313126293,0.16033987828487192,0.22327835106170962,0.43481141145886865,0.3795710656019219,0.0026565434561092453,0.9074376813967389
-0.007090529152194316,0.018964960012242956,0.09885911621363906,0.1602964604168751,0.22321789015932159,0.4090557677838077,0.35627647755971387,0.002375967747876998,0.8999299943612805
-0.007351650813099636,0.018915182009564574,0.09880737418201324,0.16021256245945337,0.22310105931447702,0.40226089419544214,0.34673974291258886,0.002175234978568071,0.8922757084283361
-0.007591793831179273,0.018896680709399975,0.0987658157355847,0.16014517684177584,0.22300722248151608,0.40163232229032286,0.34198025983925723,0.0020641187921459658,0.8876959600309927
-0.007802464361181346,0.018863041283367087,0.09877094613510391,0.16015349561136266,0.2230188066595352,0.39196771307747363,0.3334166030254852,0.0019307340914552654,0.8852077691279367
-0.008040805054716289,0.018816085917598285,0.09881719223288417,0.16022848209745763,0.22312322796806427,0.3749731901709642,0.3198978648283934,0.0018126234381628742,0.8876734448645855
-0.008268946350940252,0.01877466174660297,0.0988229746177965,0.1602378580393682,0.22313628429562235,0.368841459018057,0.3102601588949909,0.0016589416527107565,0.8897381022570368
-0.008490709195657616,0.01872608978073379,0.09881378662296368,0.16022296001595296,0.22311553827612818,0.358750049010158,0.2973045582973882,0.0014683003897653201,0.8902901303813399
-0.008753498696344548,0.018654759801225385,0.09881934501056486,0.16023197275378448,0.2231280888292796,0.3388267523574288,0.28082034147560303,0.0012120790154919584,0.8874670937555676
-0.009017573734553442,0.018619177031713542,0.0988115775669911,0.16021937810627682,0.22311055034142943,0.3153895305608455,0.2617884779212873,0.0010474828344820635,0.8852282419594407
-0.009296292711051512,0.01858467127401109,0.09883237239575769,0.16025309621905026,0.22315750399464868,0.2957798260554197,0.2434116181956857,0.0008836844483154477,0.8777509463956232
-0.009583153468036247,0.01856465267685773,0.09886471055715315,0.16030553145602566,0.2232305218991447,0.2846093839496612,0.23117909978066753,0.0007763481541135646,0.8742204481398151
-0.009855228112042175,0.018585505334792238,0.09887445726888355,0.16032133542006655,0.2232525294727796,0.28593332611807104,0.23166522914463575,0.0007411356886663757,0.874854795198738
