laplacex,laplacey,laplaceB,laplacei,laplaceW,f1,f2,f3,f4,mu1,mu2,mu3,mu4,gm1,gm2,gm3,gm4
-0.003755449575029495,0.02491466078449387,-0.00020477354273577502,0.02519877201781885,1.7204025971077002,-2.0201500594064155e-05,-2.199544387009076e-06,2.280671213719774e-22,-5.134033525551171e-07,-1.2330029330213724e-06,1.9254956818568075e-07,5.643137195666661e-06,-2.385531875544906e-07,2.8977709450277023,3.5100659075603153,1.8788171132118483,5.734823936171546
-0.003773831884831168,0.02473294885701428,-0.0002047290127074308,0.025021814857364894,1.7222116453977667,-2.0279194595007853e-05,-2.2446117263797685e-06,-2.7421120488440734e-21,-5.21329584871022e-07,1.2365198333020867e-06,-1.9296415550991485e-07,5.642464163182289e-06,-2.3685858020459443e-07,6.0115532497166715,0.36557047926544045,1.878765374505606,5.731084636432344
-0.0038098623105915115,0.024591678817419978,-0.0002047334552773892,0.024887619213787168,1.7244992454959147,-2.015531949220125e-05,-2.2171928652202463e-06,-1.3414569169882293e-21,-5.27984180257328e-07,1.2389376073134704e-06,-1.9019636185817456e-07,5.642466860345603e-06,-2.397521432142861e-07,5.989163037538552,0.36611423937901516,1.878751946605229,5.737221778626274
-0.0038674675864057446,0.02446395558933596,-0.0002048818523588263,0.02477030292242507,1.7275871501558557,-1.990344086550961e-05,-2.2481082466162226e-06,-1.1305062116247e-21,-5.110340123236284e-07,-1.2398020815405351e-06,1.957245328857398e-07,5.647525395897792e-06,-2.3568422213265411e-07,2.825957336321464,3.4963327413668175,1.8787710519860314,5.723594950296234
-0.00396667540656769,0.02430193487258984,-0.00020488646427829757,0.024626025515764195,1.7325941809843801,-1.9830726111136846e-05,-2.2191627366148885e-06,6.374688920190704e-22,-5.297999698068051e-07,1.2318167984570342e-06,-1.902847717626732e-07,5.647847560993544e-06,-2.3999200305719974e-07,5.938984980216795,0.36319017867437375,1.87864436315046,5.735160499877954
-0.004021645462344392,0.02411863460906547,-0.00020498818707023313,0.02445406632856689,1.736020563303621,-1.9781881142394095e-05,-2.2775074110652343e-06,-1.0355436687056846e-21,-5.251061695251685e-07,1.2360542699827235e-06,-1.9421807271114985e-07,5.650193504086655e-06,-2.3659199520590758e-07,5.910743292877484,0.3528815600146462,1.8788384781713592,5.7256096217758685
-0.0040721557768643515,0.02396835111170189,-0.00020512986569569343,0.024314209770157098,1.7390865711114765,-1.9563279080834874e-05,-2.204307429410002e-06,-3.8739511199688634e-22,-5.144516854148111e-07,1.2414623530467653e-06,-1.9297325355912474e-07,5.6546535236517795e-06,-2.388088736774372e-07,5.886299637444798,0.35271499188507843,1.878817175068079,5.729108021598442
-0.004122085278327265,0.02384507429747201,-0.00020425609535427582,0.024201105181102574,1.7419740235731194,-1.954812754784029e-05,-2.298775622744254e-06,-2.180770540155397e-21,-5.328886805287159e-07,1.2358243944940344e-06,-1.9319302587399217e-07,5.630186192285402e-06,-2.3582380220863192e-07,5.866546158200683,0.3487362608344915,1.8789319634955939,5.724573862131949
-0.0042377579399477845,0.023692213267159104,-0.00020439468304122313,0.024070551538372027,1.7477917215085583,-1.953193199798087e-05,-2.2197020604180543e-06,-3.4632552940060835e-21,-5.247297875346005e-07,1.2302231059181974e-06,-1.9096952225329513e-07,5.633584212690877e-06,-2.388772153103954e-07,5.838647871136181,0.3483576752750797,1.8789226818269489,5.73334370040926
-0.004327486672939133,0.023531141206643846,-0.00020469664936263092,0.023928038168710395,1.7526687994804968,-1.9631053749089813e-05,-2.2674426412826495e-06,-8.473076187156405e-22,-5.140724131180451e-07,1.2300218749816655e-06,-1.9587336175707176e-07,5.642239481493521e-06,-2.3491717623578275e-07,5.810597298030331,0.341399067856915,1.879004223618775,5.718774652422015
-0.004387366063197127,0.023353464513101326,-0.00020490437889185,0.02376425020908302,1.756499647101553,-1.9689666604043344e-05,-2.2346159058063065e-06,6.808812473651217e-22,-5.388457634227119e-07,1.2358368419087126e-06,-1.8867177885235795e-07,5.647171005574983e-06,-2.408618954004752e-07,5.782160199862078,0.34660604495009045,1.8788776440651378,5.736963423858843
-0.004449481680042702,0.023237649923254663,-0.0002050551452149613,0.023662010606151397,1.7599836811915868,-1.9749251402432235e-05,-2.2525274037984772e-06,6.134268043723209e-22,-5.143580964347612e-07,1.238149721491598e-06,-1.9523527128739157e-07,5.651231720712207e-06,-2.3595863234255515e-07,5.762827188630779,0.3341724385917716,1.8790420856569476,5.721069574976881
-0.004549615899749663,0.02310740495070348,-0.00020488537072849456,0.023553210921427817,1.7651996772065344,-1.9971727760991403e-05,-2.217350106683863e-06,6.82956309176457e-22,-5.216855569474305e-07,1.2321378972568155e-06,-1.918416098990021e-07,5.646644495355494e-06,-2.3903022745802467e-07,5.737135225490565,0.335384916101278,1.8788476416920754,5.727856578960281
-0.004665510197636481,0.02296783099097111,-0.00020494265417427747,0.02343904536949485,1.7712019692246133,-2.0091626124442327e-05,-2.2491672942648356e-06,-2.570224452493265e-23,-5.292597743772026e-07,-1.2266742930724108e-06,1.9156278423048073e-07,5.648656893287115e-06,-2.381573569279749e-07,2.567956833644321,3.476398529291072,1.8788603844636944,5.727008020375793
-0.004760096734740964,0.022788490054495715,-0.00020490755820832133,0.02328243415251256,1.7767171384392844,-2.019639071534593e-05,-2.2115284829696944e-06,-1.4620440310781104e-21,-5.147833421876111e-07,1.2307129430418546e-06,-1.9274604764837694e-07,5.646786394722949e-06,-2.3815679121878092e-07,5.679077517486969,0.3276189653467736,1.8788705399378969,5.7232079903850614
