laplacex,laplacey,laplaceB,laplacei,laplaceW,f1,f2,f3,f4,mu1,mu2,mu3,mu4,gm1,gm2,gm3,gm4
-0.012354719340161862,0.03236368951829093,-0.00021380547640080345,0.034648633951085576,1.9354684202043058,-1.966085043524884e-05,-2.2632192873255584e-06,1.5987565688419003e-21,-5.127517507639677e-07,1.290244988436922e-06,-2.129276023988399e-07,5.892276038626675e-06,-2.4395512140877943e-07,1.924281870061895,5.662916150628038,1.8785091488709607,0.6818562791043381
-0.012192409027689078,0.03238042488524067,-0.00022184750832368342,0.03460671580795593,1.9309133081483243,-1.9727397735241165e-05,-2.2221799582739605e-06,-1.5693587232437223e-21,-5.239732108415334e-07,1.3352902519277648e-06,-2.1595870955725184e-07,6.113506193372993e-06,-2.558688338025386e-07,1.9015213110783613,5.649475054256403,1.878455073190292,0.6651692481051776
-0.012028606707087637,0.03244925711578813,-0.00021619515728767553,0.03461387131621165,1.925782795175252,-1.9953121521145065e-05,-2.2582046467629204e-06,3.187850739733536e-22,-5.28287343006247e-07,-1.2990864778740886e-06,2.117976420731219e-07,5.957137997379644e-06,-2.483430749974846e-07,5.01670624353612,2.5071501309516706,1.878450641042048,0.6686597657953592
-0.011852614478154954,0.03252745196896068,-0.00021092754778447283,0.03462656096514727,1.9202310596347203,-2.012252016983679e-05,-2.2078226732598704e-06,-9.462144305503662e-22,-5.135513459191493e-07,1.2674725854672358e-06,-2.064613822123929e-07,5.812715221246973e-06,-2.427554835300703e-07,1.8460224537722363,5.647445620380828,1.8785133161113365,0.6695925859321229
-0.011709045937500367,0.03260119566339174,-0.00021168755146309847,0.034647077432500104,1.9156080959924746,-2.01707451478241e-05,-2.240009141625952e-06,1.9437561717489492e-21,-5.204913108099922e-07,1.2772811333661165e-06,-2.0745395428314172e-07,5.834292920290329e-06,-2.428105435389037e-07,1.8228579123504112,5.6471840210768045,1.878459337369915,0.6681744353620289
-0.011558649549868799,0.03260764591397105,-0.00021959885604988974,0.03460258297502565,1.9114536856254414,-2.0232564652733687e-05,-2.2256971230363e-06,-2.6564584885654008e-21,-5.274816026655589e-07,-1.3242793807673449e-06,2.1253451812730983e-07,6.051342439947406e-06,-2.536213760616894e-07,4.942490148793064,2.495344330290864,1.8785943575072226,0.6599842266706462
-0.011390592490332346,0.03263692035056931,-0.00021800142224801756,0.034574418444128875,1.906588392997955,-2.0221803215364197e-05,-2.2277808948405803e-06,2.863560272372683e-21,-5.107661295556425e-07,1.3111086439408064e-06,-2.1505876066167927e-07,6.008253142091363e-06,-2.4997954965668016e-07,1.7743372426149342,5.643313359447547,1.8786561526475343,0.6717444865636322
-0.01120572677564732,0.032691418373483924,-0.00020728228172708994,0.03456548711465576,1.9010181473130985,-2.0050730210429215e-05,-2.2284830953321882e-06,-1.858171140384563e-21,-5.23078696702618e-07,1.244087255945609e-06,-2.0210989356262852e-07,5.711907891931046e-06,-2.388196196239443e-07,1.746019432116471,5.633908522231077,1.8786441050569465,0.659924605563447
-0.011044077790967614,0.03275457488137321,-0.0002068826296703769,0.03457325569505078,1.8960018677562729,-1.982218650240931e-05,-2.2580004885881033e-06,-1.8577782649905213e-21,-5.278801924483937e-07,1.249370239965311e-06,-2.0244416115378459e-07,5.701361924234953e-06,-2.3845917989626543e-07,1.7202524471885083,5.633779883194585,1.8786525722238694,0.6627260968456753
-0.010897118604908149,0.03274472559447456,-0.00021732776449136343,0.03451720364257672,1.8920578392965852,-1.9700211241045826e-05,-2.227374045676748e-06,2.9524691486579213e-23,-5.122507253563897e-07,-1.313175415317181e-06,2.1412689912640701e-07,5.989527854023584e-06,-2.4972050829765106e-07,4.840019145428954,2.489008969704425,1.8788366458540082,0.6675844822948562
-0.010737988756073527,0.03274627866040849,-0.00021966502022371793,0.03446873389388446,1.887662281553696,-1.9605296269429406e-05,-2.2590765877620548e-06,-2.130072672493547e-22,-5.304290596811978e-07,-1.3251468950837696e-06,2.1473364524992666e-07,6.053351226329373e-06,-2.5334789718867524e-07,4.817139834296756,2.4829470843623818,1.878637258432449,0.6584463324932069
-0.010543461143242552,0.03276676636720586,-0.00020869492951322544,0.03442809585434211,1.8821067636548383,-1.9600052216378457e-05,-2.256515333991721e-06,-2.7391597100541195e-21,-5.278774569669063e-07,1.2533444075446574e-06,-2.046187510296055e-07,5.750455841952039e-06,-2.40538899415586e-07,1.6464565605498587,5.6202458686738765,1.8786881967538143,0.6627991191266709
-0.010372402878311347,0.03281806339025298,-0.0002059116181036861,0.03442499223624727,1.876919117420486,-1.950334164193933e-05,-2.223559534880217e-06,2.0096949472400696e-21,-5.142792391566407e-07,1.2419149554912739e-06,-2.025113768159604e-07,5.674977655794315e-06,-2.3696248838911465e-07,1.6204681637866991,5.623649805477156,1.878506121792665,0.6640377480522247
-0.010211220324499032,0.03281534213172767,-0.00021621128437254502,0.034374132779116835,1.8724710177364516,-1.9583685323144617e-05,-2.2815229025040138e-06,-1.3176261449334125e-21,-5.353711138663161e-07,-1.3070762366920023e-06,2.1156415743421176e-07,5.958365964867907e-06,-2.4868479900932305e-07,4.73906203286864,2.4725276013520534,1.878521422526746,0.6597124362050282
-0.01006166997706575,0.032790601068491625,-0.00021978935163384841,0.0343063021051489,1.8685221060492343,-1.965284523335192e-05,-2.2149369389860206e-06,2.6414543498855748e-21,-5.216235781665911e-07,1.325692295726131e-06,-2.142849973378841e-07,6.056538671149408e-06,-2.538250001109238e-07,1.5753922390592985,5.612183728280827,1.8784288208405253,0.658171775312487
-0.00987128475511191,0.0327950545372026,-0.00021325042451283494,0.034255171317308125,1.8631695543631623,-1.973084321427993e-05,-2.262248668610529e-06,2.3553168923277717e-21,-5.166701248487066e-07,1.2814483750173048e-06,-2.1140560909307372e-07,5.876809064521514e-06,-2.438493274626099e-07,1.5464475111445042,5.6154606038195505,1.8784545054525812,0.667398902826382
-0.009701671677581769,0.03281080428430724,-0.0002110555899366656,0.03422175361275373,1.8582899720149697,-1.994061641035176e-05,-2.224257411922996e-06,3.3605228842196164e-22,-5.350917309218744e-07,-1.2697358114673077e-06,2.0313464794401593e-07,5.816128908662551e-06,-2.445252381501601e-07,4.663786312785071,2.4624871150313656,1.8783061985778688,0.6476550230284012
-0.009534357624534024,0.03281558434588764,-0.00021596722118032927,0.03417925385615891,1.8535550947001072,-2.013255869947728e-05,-2.2425481712153027e-06,-1.8184937416740157e-21,-5.14919385687954e-07,1.3036964870882119e-06,-2.1269101747980935e-07,5.951763289718708e-06,-2.474528108325949e-07,1.4965536226418885,5.609949529654895,1.8784703913402647,0.6644497867560891
-0.009391432688258136,0.03278295703161194,-0.00022020873905699432,0.03410824467455153,1.8497973159622418,-2.017921129288376e-05,-2.2077438019690083e-06,-1.3795166284927098e-22,-5.210111302962206e-07,-1.3265548385719116e-06,2.136793571743863e-07,6.069355152303881e-06,-2.542075588251843e-07,4.616204632190479,2.461158103199394,1.8784692633395677,0.6522942627409226
-0.009214618166900621,0.03276012411675383,-0.00021331686234767286,0.03403795364932131,1.844987348442345,-2.0224588780873802e-05,-2.2535308023272256e-06,-1.375416544410029e-23,-5.279147747544676e-07,-1.2787626979857435e-06,2.0836197610054227e-07,5.878792392085231e-06,-2.4517606654225043e-07,4.589738325849766,2.4583400188216227,1.878426840569027,0.6541394074754858
-0.009036802128177767,0.032754884008789446,-0.00020658190234699243,0.03398515585650246,1.8399913973847963,-2.0208990095528096e-05,-2.1991416142771947e-06,7.942980305681511e-22,-5.163585595374824e-07,1.2384341363825315e-06,-2.008199693901961e-07,5.6939102719495675e-06,-2.387999182222498e-07,1.4209474890970173,5.599512651732218,1.878462880473671,0.6533798386283288
